ID,family
NC_006938,Mesyanzhinovviridae
NC_005886,Fredfastierviridae
NC_006356,Straboviridae
NC_009884,Lipothrixviridae
NC_006966 NC_006967,Poxviridae
NC_006879 NC_025826 NC_025827 NC_025828 NC_028102,Adenoviridae
NC_007451,Tectiviridae
NC_016434,Zierdtviridae
NC_007022,Straboviridae
NC_007217,Sphaerolipoviridae
NC_044938,Ascoviridae
NC_008518,Ascoviridae
NC_014467,Straboviridae
NC_007149,Autographiviridae
NC_009814,Straboviridae
NC_016163,Straboviridae
NC_028238,Poxviridae
NC_009643,Hafunaviridae
NC_023615,Iridoviridae
NC_023611,Iridoviridae
NC_010155,Lipothrixviridae
NC_010152,Lipothrixviridae
NC_010154,Lipothrixviridae
NC_007806,Straboviridae
NC_007807,Fredfastierviridae
NC_007808,Zobellviridae
NC_007809,Mesyanzhinovviridae
NC_043130,Phycodnaviridae
NC_008207,Aliceevansviridae
NC_008195,Aliceevansviridae
NC_008202,Mesyanzhinovviridae
NC_008197,Aliceevansviridae
NC_008198,Aliceevansviridae
NC_008200,Aliceevansviridae
NC_008204,Aliceevansviridae
NC_003027,Poxviridae
NC_004003,Poxviridae
NC_043092,Adenoviridae
NC_008364,Kyanoviridae
NC_009816,Zierdtviridae
NC_009936,Autographiviridae
NC_043094,Adenoviridae
NC_008603,Phycodnaviridae
NC_008367,Peduoviridae
NC_043178,Poxviridae
NC_008584,Zierdtviridae
NC_028113,Adenoviridae
NC_009015,Peduoviridae
NC_009014,Autographiviridae
NC_009531,Autographiviridae
NC_009904,Herelleviridae
NC_044956,Asfarviridae
NC_044957,Asfarviridae
NC_027119,Ackermannviridae
NC_028094,Phycodnaviridae
NC_009760,Straboviridae
NC_029031,Autographiviridae
NC_010116,Mesyanzhinovviridae
NC_012696,Schitoviridae
NC_010583,Demerecviridae
NC_011646,Mesyanzhinovviridae
NC_010363,Salasmaviridae
NC_034382,Adenoviridae
NC_011523,Tectiviridae
NC_011085,Autographiviridae
NC_043179,Poxviridae
NC_012742,Aliceevansviridae
NC_039034,Iridoviridae
NC_011044,Aliceevansviridae
NC_011132,Lavidaviridae
NC_011271,Aliceevansviridae
NC_011272,Aliceevansviridae
NC_011269,Aliceevansviridae
NC_011270,Aliceevansviridae
NC_011201,Autographiviridae
NC_011308,Kyanoviridae
NC_011290,Kyanoviridae
NC_011292,Kyanoviridae
NC_021068,Kyanoviridae
NC_029067,Kyanoviridae
NC_021067,Kyanoviridae
NC_021073,Kyanoviridae
NC_012584,Adenoviridae
NC_020485,Adenoviridae
NC_020872,Autographiviridae
NC_003310,Poxviridae
NC_012223,Mesyanzhinovviridae
NC_012419,Straboviridae
NC_012530,Herelleviridae
NC_012558,Pleolipoviridae
NC_013693,Ackermannviridae
NC_030394,Iridoviridae
NC_012663,Straboviridae
NC_012662,Autographiviridae
NC_013651,Autographiviridae
NC_024446,Poxviridae
NC_012959,Adenoviridae
NC_013691,Schitoviridae
NC_013692,Schitoviridae
NC_013021,Aliceevansviridae
NC_028689,Aliceevansviridae
NC_027985,Aliceevansviridae
NC_013697,Aliceevansviridae
NC_019496,Aliceevansviridae
NC_043405,Adenoviridae
NC_019913,Aliceevansviridae
NC_013698,Aliceevansviridae
NC_028675,Autographiviridae
NC_043695,Adenoviridae
NC_043696,Adenoviridae
NC_023722,Kyanoviridae
NC_023706,Kyanoviridae
NC_014637,Mimiviridae
NC_013638,Autographiviridae
NC_013756,Marseilleviridae
NC_015932,Adenoviridae
NC_015937,Straboviridae
NC_016567,Straboviridae
NC_014036,Straboviridae
NC_013758,Pleolipoviridae
NC_027120,Straboviridae
NC_048032,Autographiviridae
NC_048030,Autographiviridae
NC_027987,Straboviridae
NC_015463,Straboviridae
NC_015465,Straboviridae
NC_020853,Casjensviridae
NC_020862,Schitoviridae
NC_020846,Casjensviridae
NC_020849,Schitoviridae
NC_020863,Casjensviridae
NC_020852,Phycodnaviridae
NC_023841,Graaviviridae
NC_020868,Schitoviridae
NC_020848,Schitoviridae
NC_020850,Graaviviridae
NC_020864,Phycodnaviridae
NC_016766,Graaviviridae
NC_025455,Autographiviridae
NC_020860,Kyanoviridae
NC_020842,Kyanoviridae
NC_014663,Straboviridae
NC_024474,Adenoviridae
NC_018088,Straboviridae
NC_015270,Straboviridae
NC_014457,Kyanoviridae
NC_024684,Adenoviridae
NC_015293,Kyanoviridae
NC_014564,Adenoviridae
NC_014635,Straboviridae
NC_014636,Straboviridae
NC_014765,Phycodnaviridae
NC_014767,Phycodnaviridae
NC_014766,Phycodnaviridae
NC_019454,Autographiviridae
NC_020854,Straboviridae
NC_020857,Straboviridae
NC_020847,Straboviridae
NC_022266,Adenoviridae
NC_016164,Straboviridae
NC_023736,Autographiviridae
NC_019926,Autographiviridae
NC_023688,Straboviridae
NC_049345,Schitoviridae
NC_019452,Ackermannviridae
NC_016924,Poxviridae
NC_014899,Adenoviridae
NC_019485,Schitoviridae
NC_015264,Autographiviridae
NC_024150,Adenoviridae
NC_023693,Peduoviridae
NC_015269,Demerecviridae
NC_015157,Peduoviridae
NC_015159,Autographiviridae
NC_015720,Peduoviridae
NC_015210,Peduoviridae
NC_019930,Peduoviridae
NC_015208,Autographiviridae
NC_042112,Casjensviridae
NC_020487,Adenoviridae
NC_015225 NC_015226,Adenoviridae
NC_028999,Peduoviridae
NC_021347,Straboviridae
NC_042325,Vilmaviridae
NC_028986,Vilmaviridae
NC_042034,Vilmaviridae
NC_042032,Vilmaviridae
NC_028942,Vilmaviridae
NC_042033,Vilmaviridae
NC_028801,Vilmaviridae
NC_042035,Vilmaviridae
NC_042031,Straboviridae
NC_015721,Vilmaviridae
NC_019508,Vilmaviridae
NC_018087,Straboviridae
NC_042332,Vilmaviridae
NC_019510,Autographiviridae
NC_019514,Schitoviridae
NC_019504,Chaseviridae
NC_023711,Aliceevansviridae
NC_041993,Aliceevansviridae
NC_015938,Grimontviridae
NC_041960,Grimontviridae
NC_023696,Grimontviridae
NC_023714,Grimontviridae
NC_023691,Grimontviridae
NC_015960,Poxviridae
NC_023737,Grimontviridae
NC_016073,Ackermannviridae
NC_023733,Vilmaviridae
NC_023725,Vilmaviridae
NC_023727,Vilmaviridae
NC_028907,Vilmaviridae
NC_023740,Vilmaviridae
NC_023741,Vilmaviridae
NC_019925,Ackermannviridae
NC_016764,Autographiviridae
NC_016166,Vilmaviridae
NC_019530,Ackermannviridae
NC_016435,Zierdtviridae
NC_016569,Zierdtviridae
NC_016655,Zierdtviridae
NC_016653,Zierdtviridae
NC_016651,Zierdtviridae
NC_016566,Zierdtviridae
NC_017971,Zierdtviridae
NC_017825,Adenoviridae
NC_019525,Zierdtviridae
NC_019518,Zierdtviridae
NC_019523,Guelinviridae
NC_020080,Straboviridae
NC_017981,Straboviridae
NC_018278,Straboviridae
NC_018283,Casjensviridae
NC_019528,Autographiviridae
NC_019402,Grimontviridae
NC_019398,Straboviridae
NC_017864,Straboviridae
NC_019924,Straboviridae
NC_019724,Straboviridae
NC_019529,Demerecviridae
NC_019521,Casjensviridae
NC_025822,Autographiviridae
NC_016989,Sphaerolipoviridae
NC_017976,Casjensviridae
NC_018270,Casjensviridae
NC_017972,Casjensviridae
NC_019519,Casjensviridae
NC_019540,Zobellviridae
NC_025467,Rountreeviridae
NC_023717,Casjensviridae
NC_017974,Casjensviridae
NC_017980,Guelinviridae
NC_018083,Guelinviridae
NC_018084,Guelinviridae
NC_020488,Casjensviridae
NC_018271,Casjensviridae
NC_018272,Casjensviridae
NC_018086,Peduoviridae
NC_017975,Peduoviridae
NC_024375,Peduoviridae
NC_021787,Peduoviridae
NC_021785,Peduoviridae
NC_021772,Schitoviridae
NC_021782,Schitoviridae
NC_024359,Herelleviridae
NC_047745,Herelleviridae
NC_021781,Herelleviridae
NC_041953,Peduoviridae
NC_028770,Mesyanzhinovviridae
NC_028879,Mesyanzhinovviridae
NC_018276,Mesyanzhinovviridae
NC_018269,Mesyanzhinovviridae
NC_019933,Peduoviridae
NC_020205,Mesyanzhinovviridae
NC_019507,Straboviridae
NC_017979,Adenoviridae
NC_042338,Casjensviridae
NC_021531,Mesyanzhinovviridae
NC_018280,Zobellviridae
NC_019543,Straboviridae
NC_019538,Straboviridae
NC_025441,Mesyanzhinovviridae
NC_025446,Ackermannviridae
NC_019910,Ackermannviridae
NC_042061,Ackermannviridae
NC_021062,Autographiviridae
NC_018837,Demerecviridae
NC_025465,Straboviridae
NC_041907,Schitoviridae
NC_021868,Straboviridae
NC_029000,Straboviridae
NC_019406,Straboviridae
NC_019410,Straboviridae
NC_019407,Straboviridae
NC_019725,Drexlerviridae
NC_019542,Autographiviridae
NC_047868,Autographiviridae
NC_041908,Straboviridae
NC_027296,Straboviridae
NC_047869,Autographiviridae
NC_047870,Autographiviridae
NC_018831,Straboviridae
NC_018861,Straboviridae
NC_020079,Straboviridae
NC_021776,Straboviridae
NC_019923,Casjensviridae
NC_021316,Autographiviridae
NC_018835,Casjensviridae
NC_019420,Straboviridae
NC_019419,Mesyanzhinovviridae
NC_019413,Rudiviridae
NC_044939,Ascoviridae
NC_020083,Ackermannviridae
NC_024388,Straboviridae
NC_024378,Straboviridae
NC_024389,Straboviridae
NC_020159,Hafunaviridae
NC_020082,Straboviridae
NC_021337,Autographiviridae
NC_020480,Peduoviridae
NC_041858,Peduoviridae
NC_021328,Halomagnusviridae
NC_023005,Autographiviridae
NC_020998,Sphaerolipoviridae
NC_021563,Peduoviridae
NC_021540,Schitoviridae
NC_049350,Schitoviridae
NC_020484,Kyanoviridae
NC_020482,Autographiviridae
NC_008030,Poxviridae
NC_047741,Autographiviridae
NC_021249,Poxviridae
NC_021247,Poxviridae
NC_021246,Poxviridae
NC_028674,Kyanoviridae
NC_028982,Herelleviridae
NC_028983,Herelleviridae
NC_021901,Iridoviridae
NC_023613,Iridoviridae
NC_021063,Kyanoviridae
NC_021344,Straboviridae
NC_023007,Straboviridae
NC_041934,Mesyanzhinovviridae
NC_021300,Zobellviridae
NC_021342,Mesyanzhinovviridae
NC_023614,Vilmaviridae
NC_021349,Vilmaviridae
NC_021310,Vilmaviridae
NC_024354,Vilmaviridae
NC_028773,Straboviridae
NC_021346,Straboviridae
NC_021348,Straboviridae
NC_021556,Straboviridae
NC_022986,Straboviridae
NC_021799,Assiduviridae
NC_021798,Pachyviridae
NC_021800,Pachyviridae
NC_021791,Pachyviridae
NC_021796,Pervagoviridae
NC_021795,Pervagoviridae
NC_021802,Assiduviridae
NC_021790,Assiduviridae
NC_021794,Pachyviridae
NC_021792,Pachyviridae
NC_021806,Steigviridae
NC_021804,Steigviridae
NC_021788,Steigviridae
NC_021803,Pachyviridae
NC_035460,Poxviridae
NC_021333,Lavidaviridae
NC_029044,Pachyviridae
NC_022057,Kyanoviridae
NC_022064,Vilmaviridae
NC_022061,Vilmaviridae
NC_022325,Vilmaviridae
NC_041959,Peduoviridae
NC_022328,Straboviridae
NC_022331,Straboviridae
NC_027342,Autographiviridae
NC_025422,Straboviridae
NC_024358,Straboviridae
NC_022063,Peduoviridae
NC_022053,Peduoviridae
NC_025423,Herelleviridae
NC_023865,Chaseviridae
NC_022762,Aliceevansviridae
NC_022916,Autographiviridae
NC_023610,Aliceevansviridae
NC_022917,Autographiviridae
NC_023570,Autographiviridae
NC_023581,Schitoviridae
NC_022761,Herelleviridae
NC_022766,Peduoviridae
NC_022764,Aliceevansviridae
NC_022765,Peduoviridae
NC_022770,Aliceevansviridae
NC_022774,Aliceevansviridae
NC_022767,Aliceevansviridae
NC_023549,Aliceevansviridae
NC_022772,Ackermannviridae
NC_022768,Ackermannviridae
NC_022612,Adenoviridae
NC_022613,Adenoviridae
NC_022990,Lavidaviridae
NC_023574,Aliceevansviridae
NC_023569,Aliceevansviridae
NC_023563,Aliceevansviridae
NC_022982,Autographiviridae
NC_022987,Autographiviridae
NC_042345,Casjensviridae
NC_042344,Casjensviridae
NC_037656,Poxviridae
NC_023557,Casjensviridae
NC_023554,Straboviridae
NC_047737,Autographiviridae
NC_023578,Straboviridae
NC_023594,Chaseviridae
NC_024139,Demerecviridae
NC_023590,Straboviridae
NC_023859,Straboviridae
NC_023566,Straboviridae
NC_028682,Straboviridae
NC_024209,Straboviridae
NC_028658,Straboviridae
NC_023863,Straboviridae
NC_023604,Straboviridae
NC_023612,Straboviridae
NC_024212,Straboviridae
NC_041861,Straboviridae
NC_041862,Herelleviridae
NC_024383,Herelleviridae
NC_024392,Straboviridae
NC_025436,Straboviridae
NC_025470,Straboviridae
NC_025458,Straboviridae
NC_025463,Straboviridae
NC_025466,Straboviridae
NC_023605,Straboviridae
NC_023603,Straboviridae
NC_024145,Straboviridae
NC_023600,Straboviridae
NC_024138,Straboviridae
NC_024697,Phycodnaviridae
NC_024140,Schitoviridae
NC_024215,Straboviridae
NC_024203,Straboviridae
NC_024208,Straboviridae
NC_024214,Straboviridae
NC_024367,Schitoviridae
NC_025452,Ackermannviridae
NC_047746,Autographiviridae
NC_025462,Straboviridae
NC_025457,Autographiviridae
NC_028988,Autographiviridae
NC_024363,Straboviridae
NC_024149,Rountreeviridae
NC_024135,Straboviridae
NC_024371,Straboviridae
NC_024366,Straboviridae
NC_041835,Herelleviridae
NC_041836,Herelleviridae
NC_041837,Herelleviridae
NC_041838,Herelleviridae
NC_041839,Herelleviridae
NC_041840,Herelleviridae
NC_041841,Herelleviridae
NC_041842,Herelleviridae
NC_027335,Herelleviridae
NC_027330,Autographiviridae
NC_024369,Straboviridae
NC_025420,Straboviridae
NC_025415,Straboviridae
NC_025459,Chaseviridae
NC_028979,Straboviridae
NC_027395,Straboviridae
NC_015455,Adenoviridae
NC_016437,Adenoviridae
NC_024486,Adenoviridae
NC_028690,Straboviridae
NC_024783,Straboviridae
NC_025471,Straboviridae
NC_025414,Straboviridae
NC_025429,Ackermannviridae
NC_027345,Schitoviridae
NC_025439,Peduoviridae
NC_027358,Peduoviridae
NC_029007,Autographiviridae
NC_026610,Peduoviridae
NC_027366,Herelleviridae
NC_027374,Herelleviridae
NC_027372,Peduoviridae
NC_027394,Peduoviridae
NC_027381,Schitoviridae
NC_027378,Straboviridae
NC_027297,Demerecviridae
NC_031909,Straboviridae
NC_025428,Casjensviridae
NC_028269,Lavidaviridae
NC_028270,Lavidaviridae
NC_028257,Lavidaviridae
NC_027363,Autographiviridae
NC_027341,Stanwilliamsviridae
NC_027332,Stanwilliamsviridae
NC_025678,Adenoviridae
NC_025412,Marseilleviridae
NC_027292,Autographiviridae
NC_027348,Schitoviridae
NC_027340,Ackermannviridae
NC_026606,Stanwilliamsviridae
NC_027388,Schitoviridae
NC_027356,Demerecviridae
NC_047749,Demerecviridae
NC_026603,Straboviridae
NC_028812,Casjensviridae
NC_028754,Demerecviridae
NC_025962,Adenoviridae
NC_028950,Peduoviridae
NC_028104,Mimiviridae
NC_028112,Phycodnaviridae
NC_028110,Phycodnaviridae
NC_028108,Phycodnaviridae
NC_028799,Schitoviridae
NC_028895,Demerecviridae
NC_029075,Kyanoviridae
NC_028926,Kyanoviridae
NC_047751,Autographiviridae
NC_018859,Kyanoviridae
NC_031280,Kyanoviridae
NC_029033,Straboviridae
NC_028776,Straboviridae
NC_028856,Straboviridae
NC_028777,Straboviridae
NC_028972,Straboviridae
NC_029060,Straboviridae
NC_029074,Straboviridae
NC_030932,Straboviridae
NC_027988,Zobellviridae
NC_028974,Straboviridae
NC_028818,Straboviridae
NC_029101,Schitoviridae
NC_028819,Straboviridae
NC_029061,Straboviridae
NC_029047,Straboviridae
NC_028865,Straboviridae
NC_028966,Straboviridae
NC_041962,Straboviridae
NC_031104,Schitoviridae
NC_028885,Schitoviridae
NC_027708,Adenoviridae
NC_029019,Straboviridae
NC_028668,Straboviridae
NC_030906,Straboviridae
NC_028673,Straboviridae
NC_028934,Straboviridae
NC_028742,Straboviridae
NC_028846,Straboviridae
NC_028848,Autographiviridae
NC_028702,Autographiviridae
NC_028924,Straboviridae
NC_031042,Demerecviridae
NC_048785,Demerecviridae
NC_030907,Peduoviridae
NC_030935,Peduoviridae
NC_028665,Peduoviridae
NC_028653,Zierdtviridae
NC_029042,Ackermannviridae
NC_029094,Casjensviridae
NC_047754,Demerecviridae
NC_029097,Straboviridae
NC_041963,Straboviridae
NC_028954,Straboviridae
NC_042049,Straboviridae
NC_028091,Phycodnaviridae
NC_028093,Phycodnaviridae
NC_028092,Phycodnaviridae
NC_029106,Casjensviridae
NC_029100,Casjensviridae
NC_028691,Straboviridae
NC_029013,Straboviridae
NC_029078,Straboviridae
NC_042050,Straboviridae
NC_028782,Straboviridae
NC_047756,Straboviridae
NC_047757,Straboviridae
NC_028750,Straboviridae
NC_041981,Straboviridae
NC_029017,Schitoviridae
NC_041980,Straboviridae
NC_028672,Straboviridae
NC_047758,Autographiviridae
NC_028899,Straboviridae
NC_027778,Iridoviridae
NC_028968,Straboviridae
NC_028692,Straboviridae
NC_029118,Straboviridae
NC_031086,Autographiviridae
NC_028869,Straboviridae
NC_041930,Vilmaviridae
NC_028684,Autographiviridae
NC_028679,Autographiviridae
NC_029092,Autographiviridae
NC_028755,Straboviridae
NC_028677,Straboviridae
NC_038333,Adenoviridae
NC_044960,Adenoviridae
NC_028105,Adenoviridae
NC_028826,Vilmaviridae
NC_028831,Vilmaviridae
NC_031465,Marseilleviridae
NC_028840,Demerecviridae
NC_029314,Rudiviridae
NC_028789,Salasmaviridae
NC_028987,Autographiviridae
NC_030848,Sphaerolipoviridae
NC_041872,Straboviridae
NC_047866,Autographiviridae
NC_029016,Straboviridae
NC_028693,Rountreeviridae
NC_028990,Straboviridae
NC_049931,Rountreeviridae
NC_041964,Straboviridae
NC_029005,Peduoviridae
NC_028484,Rhabdoviridae
NC_041949,Peduoviridae
NC_041938,Peduoviridae
NC_041951,Peduoviridae
NC_041948,Peduoviridae
NC_041939,Peduoviridae
NC_041940,Peduoviridae
NC_041952,Peduoviridae
NC_041941,Peduoviridae
NC_041875,Peduoviridae
NC_041942,Peduoviridae
NC_041943,Peduoviridae
NC_041947,Peduoviridae
NC_041932,Peduoviridae
NC_041944,Peduoviridae
NC_041945,Peduoviridae
NC_041933,Peduoviridae
NC_041961,Peduoviridae
NC_041946,Peduoviridae
NC_041876,Peduoviridae
NC_041931,Peduoviridae
NC_042053,Peduoviridae
NC_041877,Peduoviridae
NC_030923,Autographiviridae
NC_030928,Autographiviridae
NC_030937,Autographiviridae
NC_031274,Zobellviridae
NC_010191,Phycodnaviridae
NC_030948,Ackermannviridae
NC_029899,Adenoviridae
NC_029902,Adenoviridae
NC_030860,Adenoviridae
NC_030874,Adenoviridae
NC_029898,Adenoviridae
NC_031245,Peduoviridae
NC_041879,Duneviridae
NC_031252,Duneviridae
NC_031231,Duneviridae
NC_031254,Duneviridae
NC_031224,Duneviridae
NC_029692,Marseilleviridae
NC_031933,Demerecviridae
NC_031902,Demerecviridae
NC_031931,Casjensviridae
NC_031912,Casjensviridae
NC_031904,Casjensviridae
NC_031039,Casjensviridae
NC_041880,Kyanoviridae
NC_041881,Kyanoviridae
NC_049371,Schitoviridae
NC_049372,Schitoviridae
NC_041972,Fredfastierviridae
NC_041973,Fredfastierviridae
NC_041974,Fredfastierviridae
NC_041975,Fredfastierviridae
NC_031247,Fredfastierviridae
NC_031234,Fredfastierviridae
NC_031229,Fredfastierviridae
NC_041950,Fredfastierviridae
NC_031112,Fredfastierviridae
NC_031239,Fredfastierviridae
NC_031230,Fredfastierviridae
NC_031063,Schitoviridae
NC_041884,Straboviridae
NC_030936,Straboviridae
NC_030901,Straboviridae
NC_030941,Straboviridae
NC_030944,Straboviridae
NC_030914,Straboviridae
NC_030924,Straboviridae
NC_030915,Straboviridae
NC_030696,Straboviridae
NC_030927,Straboviridae
NC_030911,Straboviridae
NC_030905,Straboviridae
NC_031058,Straboviridae
NC_041885,Autographiviridae
NC_042047,Ackermannviridae
NC_031022,Demerecviridae
NC_031045,Ackermannviridae
NC_031128,Ackermannviridae
NC_031057,Straboviridae
NC_047768,Autographiviridae
NC_030656,Poxviridae
NC_031102,Vilmaviridae
NC_031014,Autographiviridae
NC_048646,Straboviridae
NC_031096,Autographiviridae
NC_047873,Autographiviridae
NC_031917,Straboviridae
NC_031908,Straboviridae
NC_042138,Straboviridae
NC_047770,Straboviridae
NC_048124,Schitoviridae
NC_048125,Schitoviridae
NC_048123,Autographiviridae
NC_049431,Schitoviridae
NC_049430,Schitoviridae
NC_031927,Kyanoviridae
NC_031007,Kyanoviridae
NC_031010,Kyanoviridae
NC_031043,Kyanoviridae
NC_048645,Straboviridae
NC_030842,Iridoviridae
NC_031074,Straboviridae
NC_031109,Straboviridae
NC_031001,Straboviridae
NC_031080,Straboviridae
NC_031035,Straboviridae
NC_041887,Peduoviridae
NC_047776,Peduoviridae
NC_041889,Peduoviridae
NC_047778,Autographiviridae
NC_033423,Iridoviridae
NC_041896,Casjensviridae
NC_031503,Adenoviridae
NC_041899,Demerecviridae
NC_041901,Casjensviridae
NC_049379,Schitoviridae
NC_048650,Straboviridae
NC_049380,Schitoviridae
NC_041905,Autographiviridae
NC_047791,Chaseviridae
NC_032001,Phycodnaviridae
NC_047859,Demerecviridae
NC_041911,Suoliviridae
NC_032105,Adenoviridae
NC_041912,Autographiviridae
NC_041913,Demerecviridae
NC_047802,Autographiviridae
NC_041914,Autographiviridae
NC_041915,Autographiviridae
NC_047803,Autographiviridae
NC_015230,Lavidaviridae
NC_041916,Straboviridae
NC_049382,Ackermannviridae
NC_048653,Schitoviridae
NC_048654,Schitoviridae
NC_047815,Casjensviridae
NC_047819,Autographiviridae
NC_041917,Peduoviridae
NC_048659,Schitoviridae
NC_041921,Straboviridae
NC_047821,Autographiviridae
NC_049807,Straboviridae
NC_042137,Straboviridae
NC_047824,Chaseviridae
NC_048660,Ackermannviridae
NC_041927,Straboviridae
NC_010811,Straboviridae
NC_049960,Salasmaviridae
NC_023701,Straboviridae
NC_049961,Salasmaviridae
NC_041967,Autographiviridae
NC_048661,Guelinviridae
NC_047880,Straboviridae
NC_047981,Autographiviridae
NC_042131,Autographiviridae
NC_042074,Demerecviridae
NC_047882,Demerecviridae
NC_034626,Adenoviridae
NC_035072,Adenoviridae
NC_015296,Ackermannviridae
NC_047831,Autographiviridae
NC_041994,Straboviridae
NC_047832,Autographiviridae
NC_035132,Rhabdoviridae
NC_041997,Straboviridae
NC_031948,Adenoviridae
NC_041999,Peduoviridae
NC_048669,Vilmaviridae
NC_042000,Vilmaviridae
NC_042001,Vilmaviridae
NC_042002,Vilmaviridae
NC_047834,Autographiviridae
NC_042003,Autographiviridae
NC_042004,Autographiviridae
